id,r,x,y,orig_id,forum,mod_class,component_id
384,25.88539,1745.3947,1278.06,388,journal of clinical child and adolescent psychology,4,0
385,20.774393,1316.4122,1757.862,389,journal of public economics,2,0
386,22.065048,951.99805,-1890.3124,390,journal of economic behavior and organization,1,0
387,32.803307,-1068.93,-1507.1798,391,journal of urology,3,0
388,23.510584,-250.31308,-995.71075,392,international urogynecology journal and pelvic floor dysfunction,3,0
389,22.73619,240.66792,-1314.0013,393,female pelvic medicine and reconstructive surgery,1,0
390,30.273619,-481.5402,-602.1854,394,obstetrics and gynecology,3,0
391,20.103252,-42.457664,758.0291,395,american economic journal: applied economics,4,0
392,20.877645,-614.8543,1058.8495,396,the review of economics and statistics,8,0
393,22.116676,1184.0186,-604.6655,397,demography,4,0
394,23.1492,-519.9609,-2.1338463,398,journal of american college health,0,0
395,22.013422,556.27277,-809.4705,399,infectious disease clinics of north america,0,0
396,44.62571,1072.971,-623.20575,400,journal of the american geriatrics society,1,0
397,26.55653,-640.80444,-11.859889,401,infection control and hospital epidemiology,1,0
398,24.23335,-150.98071,-1178.634,402,american journal of infection control,0,0
399,21.755291,148.73132,-622.176,403,journal of trauma: injury infection and critical care,3,0
400,29.137842,-121.8733,-1930.6428,404,obesity surgery,1,0
401,21.290655,324.37347,-790.0291,405,current infectious disease reports,0,0
402,21.858543,308.31104,-866.8562,406,infection and drug resistance,0,0
403,21.858543,438.7022,-1163.9465,407,infectious diseases in clinical practice,0,0
404,21.961796,402.35345,-1439.6295,408,future microbiology,0,0
405,33.93908,-975.76135,-1522.2944,409,journal of surgical research,3,0
406,22.73619,50.056236,-1056.4502,410,current opinion in infectious diseases,0,0
407,30.221992,-1106.9939,-1580.8282,411,antimicrobial agents and chemotherapy,0,0
408,23.200827,108.36151,1193.3076,412,epidemiology,2,0
409,21.49716,247.35005,-292.94016,413,cellular signalling,0,0
410,21.032524,-16.785622,-204.46075,414,essays in biochemistry,0,0
411,23.56221,270.62753,-1380.5865,415,molecular endocrinology,0,0
412,39.8761,-587.4458,-1606.1941,416,methods in molecular biology,0,0
413,29.03459,-333.9513,-2075.0352,417,cell metabolism,0,0
414,34.197212,981.04565,-1759.8176,418,circulation: heart failure,1,0
415,32.648426,1638.5583,-669.21747,419,medical care,1,0
416,22.478058,2161.4958,-984.3384,420,nursing research and practice,1,0
417,21.49716,1542.7166,-689.7307,421,journal of nursing regulation,1,0
418,23.30408,1435.9946,-827.39703,422,nursing outlook,1,0
419,25.575632,1242.4841,-961.3425,423,nursing research,1,0
420,25.627258,1073.9171,-334.99304,424,implementation science,1,0
421,22.942696,1381.9209,-1178.5367,425,health care management review,1,0
422,23.665462,1259.0139,-429.96112,426,journal of applied gerontology,1,0
423,22.219929,1648.5669,-771.36255,427,journal of healthcare leadership,1,0
424,24.23335,1256.1143,-1188.3964,428,family and community health,1,0
425,21.187403,1779.9664,-1290.8982,429,international journal of older people nursing,1,0
426,26.814661,2154.3132,-1514.2302,430,journal of nursing scholarship,1,0
427,27.021166,1437.3055,-1356.4724,431,"journal of the american medical directors association (jamda): long-term care: management, applied research and clinical issues",1,0
428,21.393908,1748.3723,-694.7462,432,journal of gerontological nursing,1,0
429,22.013422,1907.7852,-518.06445,433,intensive and critical care nursing,1,0
430,21.548786,2172.8533,-1249.0571,434,geriatric nursing,1,0
431,28.931337,1424.8163,-294.8186,435,bmc health services research,1,0
432,23.613836,2071.4497,-796.9481,436,heart and lung: the journal of acute and critical care,1,0
433,27.692308,606.43146,-2187.0232,437,gerontologist,1,0
434,29.241095,592.69574,-2338.486,438,academic medicine,1,0
435,20.722767,1179.442,-1964.0906,439,journal of graduate medical education,1,0
436,20.67114,556.67523,195.049,440,international journal of clinical practice,0,0
437,22.013422,1833.2787,513.34686,441,bmc medical education,4,0
438,22.942696,567.0928,-1358.2377,442,haematologica: the hematology journal,3,0
439,24.749613,1050.0027,1156.2563,443,journal of the american academy of child and adolescent psychiatry,4,0
440,31.048012,1388.6819,693.31946,444,neuropsychopharmacology,4,0
441,23.923594,809.995,947.0721,445,international journal of methods in psychiatric research,4,0
442,32.18379,1246.6642,772.0132,446,biological psychiatry,4,0
443,22.684565,1569.5208,1266.2367,447,jama psychiatry,4,0
444,33.990707,685.96106,-2477.7852,448,journal of pediatrics,1,0
445,25.420753,1608.3358,222.97235,449,psychoneuroendocrinology,4,0
446,25.265875,1620.9055,295.85104,450,frontiers in psychiatry,4,0
447,34.09396,1444.664,870.619,451,american journal of psychiatry,4,0
448,24.594734,1702.6047,894.24567,452,twin research and human genetics,4,0
449,33.371193,1544.106,867.76,453,drug and alcohol dependence,4,0
450,26.040268,-360.28506,-1098.7913,454,clinical genetics: an international journal of genetics and molecular medicine,0,0
451,26.040268,392.6566,-2447.2893,455,journal of emergency medicine,0,0
452,21.290655,941.915,-2264.871,456,respiratory medicine,1,0
453,22.994322,1173.6794,1093.1338,457,lancet respiratory medicine,4,0
454,27.176044,734.93964,-1982.9137,458,journal of vascular surgery,1,0
455,23.510584,913.32513,-2460.259,459,respiratory research,1,0
456,34.558594,680.3248,-2369.6729,460,chest,1,0
457,22.1683,1473.1736,-1022.7163,461,journal of medical systems,1,0
458,28.518326,1274.2645,-1439.9553,462,catheterization and cardiovascular interventions,1,0
459,20.722767,1793.9568,-1179.6522,463,children's health care,1,0
460,25.627258,1286.4799,194.53728,464,journal of pediatric psychology,4,0
461,21.135777,999.2836,435.39746,465,american journal of the medical sciences,1,0
462,20.154879,883.29193,1801.7114,466,international journal of economic theory,2,0
463,20.361383,729.8129,1816.12,467,journal of economic theory,2,0
464,23.355705,863.8361,445.71658,468,journal of cognitive neuroscience,4,0
465,21.08415,1389.5905,-590.8367,469,eating behaviors,1,0
466,26.453278,-185.77084,-1800.0742,470,surgery for obesity and related diseases,1,0
467,21.755291,-1193.8009,-287.8113,471,electrochimica acta,9,0
468,21.135777,-1633.1017,-142.73538,472,computer methods in applied mechanics and engineering,9,0
469,20.82602,-938.3509,-835.66144,473,current medical imaging reviews,3,0
470,20.258131,-1428.7191,-1659.6527,474,corrosion science,9,0
471,20.258131,-1130.5598,-1316.1202,475,probabilistic engineering mechanics,9,0
472,22.1683,1791.7079,-1502.2721,476,bmc nephrology,1,0
473,21.393908,639.06525,-1448.9828,477,experimental cell research,0,0
474,25.678885,-329.9365,-1686.7179,478,american journal of clinical pathology,3,0
475,25.420753,663.7688,-1598.7167,479,british journal of haematology,0,0
476,21.393908,-1625.4934,-1292.1622,480,"physics letters section b: nuclear, elementary particle and high-energy physics",9,0
477,20.619514,-1674.2006,-1237.1509,481,"nuclear physics, section b",9,0
478,21.652039,-1653.5774,-1186.648,482,"physical review d: particles, fields, gravitation and cosmology",9,0
479,22.684565,-1753.3392,-1287.8896,483,new journal of physics,9,0
480,20.619514,-1680.8467,-1501.4647,484,european physical journal c: particles and fields,9,0
481,21.393908,-1719.7882,-1153.5286,485,journal of high energy physics,9,0
482,20.722767,-1895.2583,-896.82043,486,journal of instrumentation,9,0
483,25.575632,-58.90545,-1687.4358,487,neuro-oncology,3,0
484,21.652039,212.52863,-1494.9303,488,current protocols in immunology,0,0
485,26.14352,-643.45734,-981.4052,489,cancer immunology immunotherapy,3,0
486,41.78627,-692.0679,-1379.8049,490,clinical cancer research,3,0
487,21.032524,1235.2162,1747.2887,491,journal of business and economic statistics,2,0
488,20.877645,1234.9609,1955.5226,492,econometrica: journal of the econometric society,2,0
489,20.258131,1114.9489,1694.9834,493,annual review of economics,2,0
490,20.258131,1175.6501,1860.42,494,quantitative economics,2,0
491,21.342281,1273.5658,1824.6344,495,journal of econometrics,2,0
492,20.619514,969.1577,-1477.8418,496,journal of clinical apheresis,1,0
493,26.659782,1099.6471,-2392.5327,497,thrombosis and haemostasis,1,0
494,20.309757,703.69464,-929.7969,498,autoantibodies: third edition,0,0
495,21.187403,744.22314,1083.2543,499,journal of marketing research,4,0
496,23.200827,1629.3011,918.63855,500,journal of personality and social psychology,4,0
497,28.879711,851.3597,-1150.9867,501,health affairs,1,0
498,23.56221,1824.8846,1159.1262,502,journal of experimental psychology: general,4,0
499,21.393908,493.55087,880.2925,503,psychology and aging,4,0
500,20.774393,681.0149,1156.5328,504,journal of behavioral decision making,4,0
501,20.774393,620.35034,1168.5374,505,pesquisa operacional,4,0
502,24.439856,752.73486,622.1692,506,emotion,4,0
503,24.23335,1503.707,-828.8383,507,journal of occupational and environmental medicine,1,0
504,20.774393,659.2113,1224.4838,508,international journal of health services,4,0
505,30.428497,1768.7295,1098.4006,509,psychological science,4,0
506,28.053692,1717.6748,-1495.4357,510,medical decision making,1,0
507,21.600412,922.54724,1144.8456,511,journal of experimental social psychology,4,0
508,20.103252,-433.24356,1487.3408,512,"combinatorics, probability and computing",2,0
509,20.206505,-296.76187,1425.0781,513,journal of applied probability,2,0
510,22.994322,-31.401443,645.18494,515,mycologia,8,0
511,22.219929,-1141.4808,-942.01495,516,clinical medicine insights: oncology,3,0
512,21.652039,-659.0136,-1604.3064,517,current clinical pharmacology,3,0
513,25.88539,-652.8695,-1981.492,518,prostate cancer and prostatic diseases,3,0
514,22.1683,-811.28595,-1181.3223,519,clinical advances in hematology and oncology,3,0
515,26.195147,-930.8833,-1415.3881,520,urologic oncology: seminars and original investigations,3,0
516,26.246773,-821.35547,-1710.0786,522,european urology,3,0
517,30.583376,-861.02405,-1965.6394,523,bju international,3,0
518,24.23335,-992.90845,-1459.1849,524,cancer management and research,3,0
519,22.89107,252.69597,-1617.045,525,current treatment options in oncology,3,0
520,23.252453,-382.01562,-1024.2213,526,endocrine-related cancer,3,0
521,26.401653,-833.3712,-1509.5134,527,annals of oncology,3,0
522,31.409397,-171.01234,-862.55194,528,journal of national cancer institute,1,0
523,24.38823,49.793884,553.6726,529,methods,0,0
524,21.652039,-521.9306,-1805.3004,530,cancer and metastasis reviews,3,0
525,32.02891,716.9293,-2142.583,531,north carolina medical journal,1,0
526,23.665462,-462.6233,-912.6208,532,american journal of health-system pharmacy,0,0
527,25.47238,-915.42334,-731.2188,533,american journal of medical genetics part a,0,0
528,38.22406,2148.787,-1167.6576,534,pediatrics,1,0
529,22.1683,1461.9453,-1290.0745,535,childhood obesity,1,0
530,26.091894,1317.3843,-466.6947,536,clinical pediatrics,1,0
531,20.309757,1432.6449,-723.0781,537,the indian journal of pediatrics,1,0
532,24.38823,1665.0353,-2124.2996,538,american journal of nephrology,1,0
533,22.994322,1371.6829,-1986.0005,539,anesthesiology research and practice,1,0
534,22.787815,964.9397,-1679.443,540,anesthesiology clinics,1,0
535,26.659782,722.69086,-1847.1418,541,current hypertension reports,1,0
536,21.239029,1056.0916,2454.255,542,management science,2,0
537,20.567888,1188.4939,2354.8271,543,strategic management journal,2,0
538,22.73619,-299.48434,-377.5779,544,molecular and cellular proteomics,0,0
539,28.002064,409.7446,-967.5766,545,neuron,4,0
540,20.516262,665.0199,164.49638,546,progress in retinal and eye research,0,0
541,29.344347,-1051.1515,-1299.2317,547,biomedical optics express,0,0
542,20.258131,869.0378,-1055.3867,548,european respiratory disease,3,0
543,20.258131,930.21576,-959.09607,549,italian journal of medicine,3,0
544,21.806917,1224.472,-1249.649,550,clinics in chest medicine,0,0
545,22.116676,-594.1302,-2237.9226,551,bmj case reports,3,0
546,20.258131,864.80554,-841.0613,552,european respiratory monograph,3,0
547,22.065048,1201.0835,-1901.024,553,translational research: the journal of laboratory and clinical medicine,1,0
548,20.980898,1279.2761,293.24417,555,encyclopedia of adolescence,4,0
549,22.116676,1099.2955,1474.9926,556,child development,4,0
550,20.67114,599.07837,-743.81476,557,social development,0,0
551,20.258131,1354.6382,996.15515,558,advances in child development and behavior,4,0
552,22.065048,946.73785,-742.6774,559,breastfeeding medicine,1,0
553,22.89107,1212.0402,1209.999,560,american journal of medical genetics part b: neuropsychiatric genetics,4,0
554,32.44192,2014.0452,-858.8374,561,psychosomatic medicine,1,0
555,24.026846,1786.6107,372.0773,562,journal of attention disorders,4,0
556,21.858543,490.80847,-580.3012,563,acta neurologica scandinavica,0,0
557,31.202892,1001.26294,365.73593,564,nicotine and tobacco research,4,0
558,26.040268,1631.834,495.08823,565,"genes, brain and behavior",4,0
559,23.613836,-355.37857,169.37561,566,journal of neurosurgery: pediatrics,0,0
560,34.816727,1400.2963,796.40643,567,psychiatry research,4,0
561,22.219929,194.71153,-765.5836,569,birth defects research part a: clinical and molecular teratology,0,0
562,27.176044,1163.7051,-183.11313,570,biological psychology,4,0
563,38.06918,486.1249,-2539.8772,571,statistics in medicine,2,0
564,22.219929,409.65457,-167.7276,572,disability and health journal,0,0
565,30.11874,1573.37,1344.0375,573,international journal of geriatric psychiatry,4,0
566,30.015488,1144.5757,1334.4866,574,human brain mapping,4,0
567,32.545174,1365.5087,147.69453,575,journal of psychiatric research,4,0
568,35.281364,-928.44183,-2123.9258,576,nature communications,0,0
569,26.040268,-385.1553,-951.98926,577,g3,0,0
570,22.219929,169.89459,-1189.9008,578,birth defects research part b: developmental and reproductive toxicology,0,0
571,29.757357,1093.9064,232.3681,579,addictive behaviors,4,0
572,24.64636,1487.316,1321.5671,580,molecular autism,4,0
573,23.97522,574.18835,-2275.6143,581,annals of human genetics,0,0
574,34.145584,582.0871,-1962.233,582,bmc medical genomics,0,0
575,29.189468,527.6609,-2218.4204,583,epigenetics,3,0
576,20.567888,2148.4946,-548.189,584,home healthcare nurse,1,0
577,20,-406.21616,2545.6392,585,journal of the american taxation association,5,3
578,20.82602,-1702.2085,-53.92421,586,communications in mathematical physics,2,0
579,21.342281,-582.11487,-37.70001,587,open neurology journal,0,0
580,24.852865,-598.2519,310.53198,588,journal of american association for pediatric ophthalmology and strabismus,0,0
581,21.806917,-672.06213,-137.40314,589,british journal of ophthalmology,0,0
582,20.051626,116.15114,2589.516,590,sigcse'11 - proceedings of the 42nd acm technical symposium on computer science education,6,4
583,22.426434,151.63878,-2586.1445,593,american journal of orthopedics,9,0
584,28.724833,1159.6796,-1252.4921,594,archives of physical medicine and rehabilitation,1,0
585,22.013422,-236.47755,-2517.527,595,journal of arthroplasty,9,0
586,21.239029,296.53064,-2591.5745,596,orthopedics,9,0
587,25.317501,-161.69641,-2534.0896,597,clinical orthopaedics and related research,9,0
588,21.858543,-49.088123,-2481.9954,598,pm&amp;r,9,0
589,24.852865,147.63194,-1245.7994,599,the clinical neuropsychologist,4,0
590,25.47238,495.52084,-1592.1803,600,epilepsia,4,0
591,24.956118,1061.5682,953.41174,601,alzheimer's and dementia,4,0
592,24.336603,809.23083,-2015.377,602,journal of clinical and experimental neuropsychology,1,0
593,22.684565,597.93677,29.607237,603,archives of dermatology,3,0
