id,x,y,author,dept,dept_id,mod_class
1420,265.8064,-367.59888,"Noveck, Robert Joseph",Medicine,39,13
1421,-1301.3029,-227.33461,"Chrisman, Allan Krekeler",Psychiatry,54,6
1422,-1463.9999,-254.00417,"Sapyta, Jeffrey J.",Psychiatry,54,6
1423,-1256.6924,-58.733593,"Dew, Rachel E",Psychiatry,54,6
1424,495.2945,1410.2933,"Crawford, Jeffrey",Medicine,39,1
1425,61.3379,1910.5646,"Stevenson, Marvaretta Miesha",Medicine,39,15
1426,58.6786,-82.71638,"Wahidi, Momen Mohammed",Medicine,39,16
1427,-466.18167,-1193.1375,"Christensen, Norman L.",Environmental Sciences and Policy,28,6
1428,417.06015,-3017.4365,"Edwards, Pamela Ballance",School of Nursing,63,11
1429,-307.17673,-1957.3551,"Chudgar, Saumil Mahendra",Medicine,39,17
1430,76.93824,694.3684,"Chung, Richard Joonoh",Pediatrics,48,2
1431,-2621.2002,635.24915,"Maslow, Gary Ross",Psychiatry,54,5
1432,466.52933,-265.14206,"Churchill, Steven E.",Evolutionary Anthropology,29,6
1433,488.37103,-976.7556,"Mirotsou, Maria",Medicine,39,11
1434,848.3914,-41.74703,"Cianciolo, George James",Pathology,47,0
1435,1256.0337,-5.6405387,"Ciofani, Maria",Immunology,33,15
1436,813.2492,-1886.7113,"Willis, John H.",Biology,7,17
1437,492.1755,-1173.2212,"Vilgalys, Rytas J.",Biology,7,17
1438,-235.33583,-1096.5509,"Domec, Jean  Christophe",Environmental Sciences and Policy,28,6
1439,261.71216,1197.2936,"Mantyh, Christopher Ritchie",Surgery,68,4
1440,895.87274,-219.83566,"Freedman, Jennifer",Medicine,39,9
1441,-1122.5651,1370.6997,"Shortell, Cynthia Keene",Surgery,68,3
1442,-334.67358,1415.373,"Migaly, John",Surgery,68,15
1443,-786.24524,586.27527,"Ferranti, Jeffrey Michael",Pediatrics,48,18
1444,-3063.6028,-3973.2363,"Clemen, Robert T.",Fuqua School of Business,30,10
1445,-1188.0455,818.8058,"Clements III, Dennis Alfred",Pediatrics,48,18
1446,-828.26044,1443.9359,"Neelon, Sara Elizabeth",Community and Family Medicine,14,18
1447,-991.7723,-45.570827,"Clotfelter, Charles T.",Sanford School of Public Policy,61,6
1448,-804.0902,-242.43484,"Ladd, Helen F.",Sanford School of Public Policy,61,6
1449,-967.3671,-105.01503,"Muschkin, Clara G.",Sanford School of Public Policy,61,6
1450,1011.0228,1936.8009,"Serafini, Sandra",Surgery,68,7
1451,-409.50952,1827.7571,"Cocks, F. Hadley",Mechanical Engineering and Materials Science,37,3
1452,737.90576,1016.0158,"Simmons, Walter Neal",Mechanical Engineering and Materials Science,37,4
1453,994.3517,1018.045,"Lipkin, Michael Eric",Surgery,68,4
1454,736.827,933.789,"Preminger, Glenn Michael",Surgery,68,4
1455,306.8696,556.49133,"Zhong, Pei",Mechanical Engineering and Materials Science,37,4
1456,1172.4392,-2464.2034,"Coers, Jorn",Molecular Genetics and Microbiology,40,17
1457,1271.3136,-2648.2847,"Valdivia, Raphael H.",Molecular Genetics and Microbiology,40,17
1458,482.85812,-329.47455,"Van Mater, Heather Ann",Pediatrics,48,0
1459,-1313.041,527.727,"Hargett III, Charles William",Medicine,39,8
1460,1962.7157,112.45389,"Kraft, Bryan David",Medicine,39,9
1461,-42.9552,-1560.4346,"Fisher, Deborah Anne",Medicine,39,18
1462,779.3531,-665.9367,"Coffman, Thomas Myron",Medicine,39,9
1463,418.90878,650.53754,"Lehrich, Ruediger Wilhelm",Medicine,39,9
1464,714.60895,-732.9954,"Spurney, Robert Frank",Medicine,39,9
1465,303.64847,-2527.8494,"Coggins, Brian Edward",Biochemistry,6,11
1466,673.7122,-2114.822,"Zhou, Pei",Biochemistry,6,11
1467,-2328.2764,1078.3922,"Hastings, Susan Nicole",Medicine,39,5
1468,-1946.8423,1333.1886,"Johnson, Kimberly Sherell",Medicine,39,5
1469,1911.6515,-3227.995,"Cousins, Scott William",Ophthalmology,45,12
1470,-2548.237,940.9367,"Whitaker, Diane Beasley",Ophthalmology,45,5
1471,1603.709,1207.5465,"Rao, Arati Vasanth",Medicine,39,1
1472,-1369.5248,234.90817,"Robins, Clive Justin",Psychiatry & Behavioral Sciences,55,18
1473,329.25476,-2988.8137,"Coleman, Doriane Lambelet",School of Law,62,11
1474,504.7398,-1756.3063,"Rosoff, Philip Martin",Pediatrics,48,11
1475,-1490.3419,-1694.6124,"Coleman, Wilbur John",Fuqua School of Business,30,12
1476,233.70181,945.26776,"Collins, Timothy Alan",Neurology,43,13
1477,-223.97511,1640.4452,"Huh, Billy Keon",Anesthesiology,2,15
1478,684.9711,-224.26065,"Weber, Thomas Joseph",Anesthesiology,2,16
1479,-1253.457,352.3196,"Weber, Thomas Joseph",Anesthesiology,2,5
1480,-2729.2363,1166.5266,"Lee, Richard Hsang-Young",Medicine,39,5
1481,753.5394,1944.2288,"Colsher, James George",Radiology,58,7
1482,1348.0558,-1188.1495,"Colton, Carol Anne",Neurology,43,4
1483,387.8457,-3117.2168,"Comer, Denise K.",Thompson Writing Program,70,11
1484,-1150.0387,-293.4235,"Compton, Jill Serafin",Psychiatry,54,6
1485,-1508.8042,-322.01553,"Compton, Scott Nathan",Psychiatry,54,6
1486,-1439.4493,-724.564,"Conitzer, Vincent",Computer Science,15,5
1487,648.18494,-563.92413,"Taylor, Curtis R.",Economics,24,0
1488,-957.0128,-925.62915,"Conrad, Robert F.",Sanford School of Public Policy,61,6
1489,-788.28754,1015.0307,"Cook, Jonathan Lambert",Dermatology,18,3
1490,-463.69138,-151.34474,"Cook, Philip J.",Sanford School of Public Policy,61,6
1491,143.88602,922.81116,"Cook, Sarah",Psychiatry & Behavioral Sciences,55,13
1492,-1357.3755,-354.14328,"Cooper, Harris M.",Psychology and Neuroscience,56,6
1493,-543.96533,2362.9648,"Copeland, Joyce A.",Community and Family Medicine,14,7
1494,-1542.6732,1208.561,"Halstater, Brian Hugh",Community and Family Medicine,14,7
1495,-1659.3701,1225.4878,"Martinez-Bianchi, Viviana Sandra",Community and Family Medicine,14,7
1496,-971.6687,881.45654,"Michener, James Lloyd",Community and Family Medicine,14,6
1497,-341.49286,2136.631,"Sheline, Barbara LaTowsky",Community and Family Medicine,14,7
1498,-456.11115,2281.8157,"Tran, Anh Nhat",Community and Family Medicine,14,1
1499,-439.12006,2408.348,"Weigle, Nancy Jean",Community and Family Medicine,14,1
1500,-680.31024,2679.1448,"Hull, Sharon Kay",Community and Family Medicine,14,7
1501,-507.13675,2752.7432,"Kaprielian, Victoria Susan",Community and Family Medicine,14,7
1502,-605.8732,2754.0706,"Koo, Denise Tze-wen",Community and Family Medicine,14,7
1503,-703.1799,2779.5896,"Tilson, Hugh Hanna",Community and Family Medicine,14,7
1504,164.7097,-2953.5134,"Corless, Joseph M.",Cell Biology,10,11
1505,-382.32245,-309.11356,"Costanzo, Philip R.",Psychology and Neuroscience,56,6
1506,-459.42615,-320.95853,"Grimes, Christina",Psychology and Neuroscience,56,6
1507,-552.7301,-206.31494,"Putallaz, Martha",Psychology and Neuroscience,56,6
1508,-204.40884,-1229.5042,"Sloan, Frank A.",Economics,24,12
1509,569.2509,2445.146,"Cothran Jr., Roger Lee",Radiology,58,7
1510,-117.7708,734.626,"Gustafson, Kathryn E.",Psychiatry,54,8
1511,-369.4879,907.3917,"Crouchley, Jillian Leigh",Pediatrics,48,8
1512,803.7166,-467.20438,"Foreman, John William",Pediatrics,48,9
1513,1060.9519,-2596.3694,"Thiele, Dennis James",Pharmacology & Cancer Biology,49,17
1514,1128.3135,-1879.05,"MacAlpine, David Michael",Pharmacology & Cancer Biology,49,17
1515,2386.3765,-3581.931,"Hahn, Paul",Ophthalmology,45,12
1516,2394.8765,-3696.0986,"Lad, Eleonora Georgeta",Ophthalmology,45,12
1517,1857.2844,-940.3045,"Malek, Goldis",Ophthalmology,45,2
1518,-419.2638,342.99213,"Moretti, Eugene William",Anesthesiology,2,13
1519,-336.9105,-61.87936,"Holland, David Preston",Medicine,39,17
1520,1303.263,-532.25916,"Naggie, Susanna",Medicine,39,4
1521,-1218.5889,-107.37782,"Cox, Landon P.",Computer Science,15,12
1522,-1080.7351,1451.0734,"Cox, Mitchell Wayne",Surgery,68,3
1523,-1008.11786,1408.9996,"Mureebe, Leila",Surgery,68,3
1524,1860.3666,2232.1924,"Song, Haijun",Radiation Oncology,57,15
1525,-293.29523,-1532.7559,"Joines, William T.",Electrical and Computer Engineering,26,11
1526,1713.9493,199.2761,"Maccarini, Paolo F",Biomedical Engineering,8,9
1527,-1656.9105,-691.7016,"Craig, Anna Elizabeth",Psychiatry,54,8
1528,1100.874,-1772.6812,"Crawford, Gregory E.",Pediatrics,48,17
1529,1208.0704,-1804.445,"Reddy, Timothy E",Biostatistics & Bioinformatics,9,17
1530,997.57684,-1643.0404,"Willard, Huntington Faxon",Biology,7,17
1531,1031.7323,-1852.2054,"Gersbach, Charles",Biomedical Engineering,8,17
1532,1225.4187,-1920.5808,"Hartemink, Alexander J.",Computer Science,15,17
1533,1339.6407,1931.3757,"Salama, Joseph Kamel",Radiation Oncology,57,15
1534,383.24664,1519.616,"Wang, Xiaofei",Biostatistics & Bioinformatics,9,1
1535,175.80365,1006.0944,"Crawford, Regina Denise",Medicine,39,13
1536,-1.4239961,971.295,"Feliu, Miriam Helen",Psychiatry & Behavioral Sciences,55,13
1537,-732.9655,-478.6452,"Crichlow, Michaeline A.",African and African American Studies,1,6
1538,346.07883,634.96796,"Middleton, John Paul",Medicine,39,9
1539,363.3293,-2134.869,"Hong, Jiyong",Chemistry,11,11
1540,205.43723,-2359.0417,"Fitzgerald, Michael C.",Chemistry,11,11
1541,1222.298,-2385.372,"Cullen, Bryan Richard",Molecular Genetics and Microbiology,40,17
1542,1342.9181,-2565.8372,"Luftig, Micah Alan",Molecular Genetics and Microbiology,40,17
1543,-606.32196,-853.1395,"Cummer, Steven A.",Electrical and Computer Engineering,26,6
1544,-3161.1494,-4263.3594,"Cummings, Jonathon",Fuqua School of Business,30,10
1545,1595.3885,732.1237,"Foo, Wen Chi",Pathology,47,16
1546,1512.6095,778.72327,"Proia, Alan David",Pathology,47,16
1547,-300.3316,-387.4265,"Woodward, Julie Ann",Ophthalmology,45,3
1548,1127.463,1602.3547,"Muh, Carrie Rebecca",Surgery,68,15
1549,1021.7293,2042.4856,"Cunningham III, Calhoun Dove",Surgery,68,7
1550,575.47894,-1462.8928,"Cunningham, Clifford W.",Biology,7,17
1551,-1208.1825,-518.95044,"Van Dover, Cindy",Marine Science and Conservation,35,6
1552,-545.2274,-1158.6155,"Terborgh, John W.",Environmental Sciences and Policy,28,6
1553,-1013.8231,265.78967,"Curlin, Farr A",Medicine,39,6
1554,-1388.5443,-235.20499,"Mauro, Christian F.",Psychiatry,54,6
1555,-1158.9268,-2279.765,"Curtarolo, Stefano",Mechanical Engineering and Materials Science,37,6
1556,922.5807,960.6558,"Scales Jr., Charles Douglas",Surgery,68,4
1557,650.4201,451.1041,"Wiener, John Samuel",Surgery,68,2
1558,788.8421,841.97406,"Peterson, Andrew Charles",Surgery,68,4
1559,-246.34123,324.5833,"Ellestad, Sarah Catherine",Obstetrics and Gynecology,44,4
1560,-3200.1667,-4384.3354,"Daley, Brendan",Fuqua School of Business,30,10
1561,374.29688,-255.9769,"Dalvi, Samir R",Medicine,39,0
1562,992.83887,20.932497,"Meltzer, Eric Barrie",Medicine,39,9
1563,-1428.3203,1410.9265,"Wolfe, Walter George",Surgery,68,3
1564,905.5461,204.49998,"Darcey, Dennis J.",Community and Family Medicine,14,0
1565,185.58266,1665.5997,"Darity Jr., William A.",Sanford School of Public Policy,61,15
1566,379.55792,880.34534,"Langdon, Scott Douglas",Immunology,33,15
1567,2156.9023,793.3498,"Dash, Rajesh Chandra",Pathology,47,16
1568,1635.583,1301.3356,"Friedman, Daphne Ruth",Medicine,39,1
1569,1413.5402,701.05634,"Weinberg, Joe Brice",Medicine,39,1
1570,1814.751,936.8111,"Stoecker, Maggie Marie",Pathology,47,16
1571,-711.79596,-1207.4242,"LU, JIANFENG",Mathematics,36,6
1572,-489.067,750.18567,"Daubert, Melissa Anne",Medicine,39,13
1573,1159.3463,-1039.2549,"Lugar, Patricia Lynne",Medicine,39,11
1574,596.4592,690.33344,"Shofer, Scott Leigh",Medicine,39,9
1575,13.597593,1605.9908,"Davis, Linda Lindsey",School of Nursing,63,15
1576,1652.4991,-390.10974,"Davis, Naomi O.",Psychiatry,54,11
1577,892.2505,-788.4921,"Dawson, Hana Nenicka",Neurology,43,4
1578,1101.8516,-1128.9586,"Kolls, Bradley Jason",Neurology,43,4
1579,-1471.9125,-529.2129,"De Bellis, Michael Damingo",Psychiatry,54,8
1580,1588.8844,-1162.4475,"Gallentine, William Brian",Pediatrics,48,4
1581,1479.1572,-1251.113,"Mikati, Mohamad Abdul",Pediatrics,48,4
1582,1128.5653,585.2285,"Rothman, Jennifer Ann",Pediatrics,48,15
1583,6.0671916,-409.0874,"Zennadi, Rahima",Medicine,39,13
1584,-321.2823,839.793,"Tanabe, Paula J",School of Nursing,63,13
1585,465.17703,-2933.1704,"De Gagne, Jennie",School of Nursing,63,11
1586,1410.3767,-1130.511,"Deak, Kristen Lee",Pathology,47,4
1587,1084.0525,-1193.902,"Horn, Sarah Rapisardo",Pathology,47,4
1588,-104.55174,-117.838455,"Dear, Keith Brian Gordon",Duke Global Health Institute,21,15
1589,-683.2529,-1451.8656,"DeFrantz, Thomas",African and African American Studies,1,17
1590,1595.4209,236.68874,"DeFrate, Louis Edwin",Orthopaedics,46,0
1591,1680.7675,572.49945,"Spritzer, Charles Edward",Radiology,58,0
1592,1682.6858,281.66898,"Taylor, Dean Curtis",Orthopaedics,46,0
1593,1332.4415,23.85336,"Little, Dianne",Orthopaedics,46,0
1594,1027.5878,-51.57418,"Lee, Jaewoo",Surgery,68,0
1595,-1095.7991,1017.30176,"DeLong, Elizabeth Ray",Biostatistics & Bioinformatics,9,2
1596,-496.65134,2597.901,"Dement, John McCray",Community and Family Medicine,14,7
1597,-869.63776,1708.5416,"Epling, Carol Ann",Community and Family Medicine,14,18
1598,-409.89157,2540.4182,"Lipscomb, Hester Johnstone",Community and Family Medicine,14,7
1599,-557.99866,3028.9463,"Myers, Douglas Joseph",Community and Family Medicine,14,7
1600,-638.55963,2859.1755,"Schoenfisch, Ashley Land",Community and Family Medicine,14,7
1601,-74.225296,1610.0552,"Denardo, Scott Jeffrey",Medicine,39,15
1602,-40.59942,-76.54118,"Tcheng, James Enlou",Medicine,39,13
1603,1299.4215,-261.9373,"Rodrigo, Allen G",Biology,7,16
1604,532.47925,-2005.7969,"Derbyshire, Emily Rose",Chemistry,11,11
1605,-2989.874,-4054.8584,"Derouin, Anne Lynn",School of Nursing,63,10
1606,4289.8696,2385.1868,"Desai, Preyas S.",Fuqua School of Business,30,12
1607,4433.4346,2407.6504,"Purohit, Devavrat",Fuqua School of Business,30,12
1608,-796.33923,-1107.6256,"Deshusses, Marc",Civil and Environmental Engineering,12,6
1609,-1116.8257,-1178.0073,"Deutsch, Sarah Jane",History,32,6
1610,1496.8007,-319.82816,"Hochman, Daryl William",Surgery,68,9
1611,1955.1382,216.1087,"Shan, Siqing",Radiation Oncology,57,9
1612,1726.3326,948.25476,"Vollmer, Robin Tutt",Pathology,47,16
1613,1411.0636,-18.10003,"Li, Chuan-Yuan",Dermatology,18,9
1614,1107.3181,-1287.7539,"Kornbluth, Sally A.",Pharmacology & Cancer Biology,49,11
1615,-27.196249,-1882.1796,"Stapleton, Heather M.",Environmental Sciences and Policy,28,11
1616,217.2554,-2034.0027,"Rittschof, Daniel",Marine Science and Conservation,35,11
1617,-1416.4711,1183.094,"DiBernardo, Louis Robert",Pathology,47,3
1618,-1036.4683,1325.3801,"Manson, Roberto Jose",Surgery,68,3
1619,217.32054,1280.6158,"Provenzale, Dawn Tranchino",Medicine,39,15
1620,1435.7561,-2393.4556,"Petes, Thomas Douglas",Molecular Genetics and Microbiology,40,17
1621,8203.18,-215.05505,"Dikolli, Shane S.",Fuqua School of Business,30,14
1622,8328.809,6.4294796,"Mayew, William J.",Fuqua School of Business,30,14
1623,575.7577,1917.2976,"Dobbins III, James T.",Radiology,58,7
1624,660.6552,1866.491,"Ravin, Carl Eric",Radiology,58,7
1625,553.00714,1836.8096,"Nolte, Loren W.",Electrical and Computer Engineering,26,7
1626,1011.4692,1807.8993,"Godfrey, Devon James",Radiation Oncology,57,7
1627,-856.9541,-179.32948,"Lansford, Jennifer",Social Science Research Institute,65,6
1628,-809.67395,-704.4253,"Dolbow, John Everett",Civil and Environmental Engineering,12,6
1629,-798.2134,-763.2729,"Laursen, Tod A.",Mechanical Engineering and Materials Science,37,6
1630,-67.76373,-194.30374,"Wolever, Ruth Quillian",Psychiatry & Behavioral Sciences,55,15
1631,849.93066,-857.12726,"Dombrowski, Keith",Neurology,43,4
1632,-2434.364,1815.0784,"Donahue, Mark Paul",Medicine,39,8
1633,-802.063,-432.5267,"Donahue, William Collins",Germanic Languages,31,6
1634,-340.63437,-923.3477,"Richardson, David C.",Biochemistry,6,6
1635,-291.90244,-991.56274,"Richardson, Jane Shelby",Biochemistry,6,6
1636,-377.69955,-1730.1685,"Mooney, Richard Daniel",Neurobiology,42,18
1637,915.4212,-1201.672,"Dong, Xinnian",Biology,7,11
1638,972.6475,-1927.8258,"Donohue, Kathleen",Biology,7,17
1639,978.64636,-1071.49,"Doolette, David John",Anesthesiology,2,11
1640,-1568.286,-1456.1381,"Dorfman, Ariel",Literature,34,6
1641,-1375.7856,1835.9154,"Simel, David Lee",Medicine,39,15
1642,-1108.4124,1529.9188,"Khouri, Michel Georges",Medicine,39,15
1643,72.96076,-161.61185,"Dowell, Earl H.",Mechanical Engineering and Materials Science,37,16
1644,-918.15466,-799.261,"Mann, Brian",Mechanical Engineering and Materials Science,37,6
1645,395.42175,431.1377,"Thomas, Jeffrey P.",Mechanical Engineering and Materials Science,37,16
1646,449.71448,453.94775,"Hall, Kenneth C.",Mechanical Engineering and Materials Science,37,16
1647,1746.1759,-796.2237,"Dressman, Holly Kloos",Molecular Genetics and Microbiology,40,2
1648,1946.7913,-968.20294,"Koh, James",Surgery,68,2
1649,2171.2476,1783.506,"Page-Chartrand, Kristin Marie",Pediatrics,48,1
1650,1345.698,866.4326,"Mahmood, Kamran",Medicine,39,16
1651,26.626377,87.42553,"Tokdar, Surya",Statistical Science,67,1
1652,-1354.6577,-455.1307,"George, Linda K.",Sociology,66,6
1653,-720.75244,-732.07983,"Vaupel, James Walton",Sanford School of Public Policy,61,6
1654,-1217.4286,-2181.7273,"Durrett, Richard Timothy",Mathematics,36,6
1655,-1306.9706,-2202.152,"Socolar, Joshua",Physics,51,6
1656,406.801,-323.3526,"Dvergsten, Jeffrey Arthur",Pediatrics,48,0
1657,-800.66486,-1009.39966,"Dwyer, Christopher",Electrical and Computer Engineering,26,6
1658,-812.3962,-911.138,"Lebeck, Alvin R.",Computer Science,15,6
1659,8252.828,-49.381355,"Dyreng, Scott D.",Fuqua School of Business,30,14
1660,922.0595,-571.2362,"Merson, Michael H.",Medicine,39,4
1661,-211.74182,-420.7536,"Zhang, Zhiping",Medicine,39,11
1662,577.23535,103.93066,"Vinson, Emily Nicole",Radiology,58,8
1663,974.455,2300.5952,"Leithe, Linda Gray",Radiology,58,7
1664,-1888.0641,1443.6431,"Echols, Melvin Ray",Medicine,39,8
1665,305.2357,-3077.613,"Edwards, Glenn Steven",Physics,51,11
1666,898.9587,-2210.9788,"Kiehart, Daniel P.",Biology,7,17
1667,-1048.557,-1106.3485,"Egner, Tobias",Psychology and Neuroscience,56,18
1668,1498.4845,-619.3078,"Schmajuk, Nestor A.",Psychology and Neuroscience,56,2
1669,106.591034,-439.30588,"Heller, Katherine",Statistical Science,67,1
1670,-513.4543,-711.75195,"Peterchev, Angel Vladimirov",Psychiatry & Behavioral Sciences,55,18
1671,-223.02507,-1500.5173,"Sommer, Marc A.",Biomedical Engineering,8,18
1672,226.63751,-2771.6328,"Eisbach, Shelly Sue",School of Nursing,63,11
1673,-1162.2382,2565.1926,"Miller, Timothy Ellis",Anesthesiology,2,3
1674,-4144.9585,-3271.6355,"Eisner, Martin",Romance Studies,60,6
1675,-1952.0258,974.47644,"El Husseini, Nada Kais",Neurology,43,8
1676,-2587.8213,1711.2523,"Goldstein, Larry Bruce",Neurology,43,8
1677,-2457.216,-765.5974,"Elbert-Avila, Katja Ingrid",Medicine,39,18
1678,-2321.911,-964.01166,"Jones, Christopher",Medicine,39,18
1679,2161.7043,-3569.184,"Kuo, Anthony Nanlin",Ophthalmology,45,12
1680,818.32416,-1372.8407,"Endow, Sharyn Anne",Cell Biology,10,11
1681,789.0996,-1979.6976,"Engelhardt, Barbara",Biostatistics & Bioinformatics,9,11
1682,935.00116,-2105.8901,"Gordan, Raluca Mihaela",Biostatistics & Bioinformatics,9,17
1683,869.0313,1648.1971,"Sopko, David Richard",Radiology,58,4
1684,1750.6096,1118.1251,"Zenn, Michael Robert",Surgery,68,16
1685,1020.99036,573.98975,"Leversedge, Fraser",Orthopaedics,46,16
1686,1231.2148,714.45416,"Ruch, David Simms",Orthopaedics,46,16
1687,429.71985,-2835.005,"Osawa, Masaki",Cell Biology,10,11
1688,-3189.2112,1193.4869,"Goldston, David Brian",Psychiatry,54,5
1689,-1231.0967,-1025.412,"Schramm-Sapyta, Nicole Lewellyn",Psychiatry & Behavioral Sciences,55,18
1690,-102.70179,-1487.7881,"Suarez, Edward Charles",Psychiatry & Behavioral Sciences,55,18
1691,453.32538,274.5973,"Tucci, Debara Lyn",Surgery,68,16
1692,359.7906,153.3967,"Woodard, Charles",Surgery,68,16
1693,-303.5276,175.35435,"Freiberger, John Jacob",Anesthesiology,2,8
1694,-1278.3588,-135.86913,"Etkin, Jordan F",Fuqua School of Business,30,12
1695,851.8843,-294.75027,"Eucker, Stephanie Ann",Surgery,68,4
1696,-1081.0348,497.59982,"Everett, Christine M",Community and Family Medicine,14,18
1697,1386.9658,-114.26039,"Farkas, Linda",Surgery,68,4
1698,2600.1987,-3738.7388,"Schuman, Stefanie Gail",Ophthalmology,45,12
1699,56.2676,-1281.0638,"Maradiaga Panayotti, Gabriela Muriel",Pediatrics,48,12
1700,2701.0945,-3739.647,"Jaffe, Glenn Jay",Ophthalmology,45,12
1701,2284.643,-650.1238,"Setji, Tracy Lynn",Medicine,39,2
1702,2482.6914,-3595.3682,"Fekrat, Sharon",Ophthalmology,45,12
1703,2486.1008,-3684.5745,"Postel, Eric Attila",Ophthalmology,45,12
1704,35.545013,-1470.4996,"Feld, Jody Ann",Community and Family Medicine,14,18
1705,-4306.904,-3287.6472,"Fellin, Luciana",Romance Studies,60,6
1706,168.49078,-481.18143,"Grotegut, Chad Aaron",Obstetrics and Gynecology,44,11
1707,-609.56354,1611.706,"Leppert, Phyllis Carolyn",Obstetrics and Gynecology,44,3
1708,-51.532463,-1974.6052,"Ferguson, P. Lee",Civil and Environmental Engineering,12,11
1709,-1066.6802,-524.85645,"Seidler, Frederic J.",Pharmacology & Cancer Biology,49,8
1710,-1044.6952,-462.0618,"Slotkin, Theodore Alan",Pharmacology & Cancer Biology,49,8
1711,-4239.621,-3089.2744,"Fernholz, Fernando R.",Sanford School of Public Policy,61,6
1712,904.5285,1046.049,"Ferrandino, Michael Nicolo",Surgery,68,4
1713,-149.27628,-484.01172,"Rampersaud Jr., Edward N",Surgery,68,6
1714,1123.8357,-542.5348,"McKellar, Mehri Sadri",Medicine,39,2
1715,2550.2534,-1042.1678,"Pickup, David James",Molecular Genetics and Microbiology,40,2
1716,703.486,-2318.735,"Frothingham, Richard",Medicine,39,17
1717,-665.95593,-539.76697,"Ferrari, Silvia",Mechanical Engineering and Materials Science,37,6
1718,-379.78513,-836.4663,"Henriquez, Craig S.",Biomedical Engineering,8,11
1719,-651.9856,-681.41016,"VanDongen, Antonius M. J.",Pharmacology & Cancer Biology,49,6
1720,-2609.5781,-2414.457,"Ferraro, Thomas J.",English,27,6
1721,-1011.2588,-677.951,"Ferreira, Paulo Alexandre",Ophthalmology,45,6
1722,-2626.1023,-188.31277,"Field, Erica Marie",Economics,24,10
1723,2143.133,949.3103,"Filomena, Carol Ann",Pathology,47,16
1724,2296.507,22.670752,"Fischer, Bernard Martin",Pediatrics,48,9
1725,1504.7916,-82.419945,"Sunday, Mary Elizabeth Anne",Pathology,47,9
1726,2200.6602,9.331237,"Walker, Julia K.L.",School of Nursing,63,9
1727,-807.49274,-2500.6277,"Greenberg, Joel Alter",Electrical and Computer Engineering,26,6
1728,-1718.174,-858.1968,"Fish, Laura Jane",Community and Family Medicine,14,18
1729,83.74672,1272.3964,"Garst, Jennifer Lynn",Medicine,39,15
1730,514.4943,958.2522,"Kelley, Michael John",Medicine,39,1
1731,259.94092,-2913.1887,"Haque, Mahfuzul",Medicine,39,11
1732,-1639.779,-1973.4797,"Kay, Aaron Charles",Fuqua School of Business,30,12
1733,-5062.3643,-3529.2944,"Flanagan Jr., Owen",Philosophy,50,6
1734,-1354.7922,2595.1277,"Kertai, Miklos David",Anesthesiology,2,3
1735,-290.57526,1484.1796,"Ibarra Drendall, Catherine",Medicine,39,15
1736,-1166.3545,2010.8014,"Stouder, April Loehmer",Community and Family Medicine,14,3
1737,601.4209,-260.58646,"Gbadegesin, Rasheed Adebayo",Pediatrics,48,9
1738,504.5842,-485.26624,"Rabinovich, Consuelo Egla Diana",Pediatrics,48,0
1739,-1656.6852,-173.00508,"Forman, Leslie M.",Psychiatry & Behavioral Sciences,55,8
1740,-1134.7365,-145.8996,"Forte, Maurizio",Classical Studies,13,12
1741,-1724.5295,-389.8717,"Forward, Richard B.",Marine Science and Conservation,35,8
1742,-125.90235,-734.9324,"Foster, Mary Helen",Medicine,39,6
1743,2287.763,150.39845,"Que, Loretta Georgina",Medicine,39,9
1744,993.6591,-206.0754,"Zhou, Shutang",Pathology,47,9
1745,1465.5765,-2083.031,"Fox, Donald T",Pharmacology & Cancer Biology,49,17
1746,8076.1,-304.82297,"Francis, Jennifer",Fuqua School of Business,30,14
1747,8368.618,-284.99045,"Olsson, Per",Fuqua School of Business,30,14
1748,8169.868,-403.62854,"Schipper, Katherine",Fuqua School of Business,30,14
1749,1742.7096,-397.53174,"Frank, Michael M.",Pediatrics,48,11
1750,1685.2725,-633.9342,"Jiang, Haixiang",Pediatrics,48,11
1751,-2405.6316,-3140.2605,"Frankenberg, Elizabeth",Sanford School of Public Policy,61,10
1752,-3015.848,-4367.661,"Thomas, Duncan",Economics,24,10
1753,1596.5183,329.18445,"Frank-Ito, Dennis Onyeka",Surgery,68,0
1754,-212.14096,-1399.8959,"Franks, Kevin Michael",Neurobiology,42,18
1755,353.06915,-2613.1826,"Franz, Katherine J.",Chemistry,11,11
1756,-298.57675,1578.3336,"Fras, Anne Marie",Anesthesiology,2,15
1757,-1868.0176,-89.108444,"Leary, Mark Richard",Psychology and Neuroscience,56,18
1758,-1412.0952,-90.753555,"Fraser, Matthew Oliver",Surgery,68,8
1759,-563.5637,515.98865,"Frederick, Heather Jane",Anesthesiology,2,18
1760,-860.3041,629.1473,"Taekman, Jeffrey Marc",Anesthesiology,2,18
1761,553.941,449.4841,"Routh, Jonathan Charles",Surgery,68,2
1762,1144.0739,-155.86987,"Freedman, Neil Jonathan",Medicine,39,16
1763,735.6279,54.420204,"Zhang, Lisheng",Medicine,39,16
1764,1425.0289,356.54877,"Vigna, Steven R.",Cell Biology,10,16
1765,535.9533,-779.8144,"McGraw, Thomas Anthony",Surgery,68,11
1766,583.2911,-954.46936,"Stolp, Bryant Walter",Anesthesiology,2,11
1767,45.80797,1358.6179,"Schneider, Susan Moeller",School of Nursing,63,15
