id,x,y,author,dept,dept_id
1502,184.84026,-405.57666,"Koo, Denise Tze-wen",Community and Family Medicine,14
1503,221.7078,-465.2061,"Tilson, Hugh Hanna",Community and Family Medicine,14
1504,-1637.0977,549.6842,"Corless, Joseph M.",Cell Biology,10
1505,1443.8098,-889.5845,"Costanzo, Philip R.",Psychology and Neuroscience,56
1506,755.08624,-699.9004,"Grimes, Christina",Psychology and Neuroscience,56
1507,1613.8898,-888.26227,"Putallaz, Martha",Psychology and Neuroscience,56
1508,-3357.5266,2176.8245,"Sloan, Frank A.",Economics,24
1509,-355.55698,854.8446,"Cothran Jr., Roger Lee",Radiology,58
1510,1100.7283,534.02997,"Gustafson, Kathryn E.",Psychiatry,54
1511,772.8406,166.4358,"Crouchley, Jillian Leigh",Pediatrics,48
1512,1054.5193,476.36517,"Foreman, John William",Pediatrics,48
1513,-1859.265,-1136.4863,"Thiele, Dennis James",Pharmacology & Cancer Biology,49
1514,-1103.8042,-1148.6522,"MacAlpine, David Michael",Pharmacology & Cancer Biology,49
1515,-3161.3074,2223.21,"Hahn, Paul",Ophthalmology,45
1516,-2842.6912,1755.1389,"Lad, Eleonora Georgeta",Ophthalmology,45
1517,860.8597,354.22977,"Malek, Goldis",Ophthalmology,45
1518,579.16064,-2200.3381,"Moretti, Eugene William",Anesthesiology,2
1519,962.7644,-894.4882,"Holland, David Preston",Medicine,39
1520,91.14839,1933.226,"Naggie, Susanna",Medicine,39
1521,-3053.4395,574.42267,"Cox, Landon P.",Computer Science,15
1522,1072.656,729.9447,"Cox, Mitchell Wayne",Surgery,68
1523,953.17474,594.58026,"Mureebe, Leila",Surgery,68
1524,-308.51126,1280.3009,"Song, Haijun",Radiation Oncology,57
1525,-930.3664,-545.36383,"Joines, William T.",Electrical and Computer Engineering,26
1526,-502.28455,1538.4526,"Maccarini, Paolo F",Biomedical Engineering,8
1527,-998.51636,-143.0299,"Craig, Anna Elizabeth",Psychiatry,54
1528,-1301.7076,-1366.2952,"Crawford, Gregory E.",Pediatrics,48
1529,-761.9219,253.549,"Reddy, Timothy E",Biostatistics & Bioinformatics,9
1530,899.67145,921.957,"Willard, Huntington Faxon",Biology,7
1531,-1258.5428,-1238.4373,"Gersbach, Charles",Biomedical Engineering,8
1532,-1351.2725,-946.04767,"Hartemink, Alexander J.",Computer Science,15
1533,288.36502,1500.2429,"Salama, Joseph Kamel",Radiation Oncology,57
1534,531.8542,1522.7601,"Wang, Xiaofei",Biostatistics & Bioinformatics,9
1535,310.42496,378.9819,"Crawford, Regina Denise",Medicine,39
1536,368.36453,200.50276,"Feliu, Miriam Helen",Psychiatry & Behavioral Sciences,55
1537,-107.411224,-424.0679,"Crichlow, Michaeline A.",African and African American Studies,1
1538,2297.6592,1213.9921,"Middleton, John Paul",Medicine,39
1539,-1880.8524,110.3804,"Hong, Jiyong",Chemistry,11
1540,-1704.5509,241.1146,"Fitzgerald, Michael C.",Chemistry,11
1541,-1638.7051,-1432.8511,"Cullen, Bryan Richard",Molecular Genetics and Microbiology,40
1542,-1748.8151,-1693.5477,"Luftig, Micah Alan",Molecular Genetics and Microbiology,40
1543,-7.538626,126.16071,"Cummer, Steven A.",Electrical and Computer Engineering,26
1544,-1097.6145,-2023.8647,"Cummings, Jonathon",Fuqua School of Business,30
1545,206.86327,1475.1404,"Foo, Wen Chi",Pathology,47
1546,652.4434,1632.3967,"Proia, Alan David",Pathology,47
1547,-2384.41,955.1373,"Woodward, Julie Ann",Ophthalmology,45
1548,118.96531,756.7128,"Muh, Carrie Rebecca",Surgery,68
1549,-12.075165,1845.5142,"Cunningham III, Calhoun Dove",Surgery,68
1550,-1029.5563,-1090.7308,"Cunningham, Clifford W.",Biology,7
1551,-316.8128,-1777.5542,"Van Dover, Cindy",Marine Science and Conservation,35
1552,-1483.8787,-2494.0725,"Terborgh, John W.",Environmental Sciences and Policy,28
1553,805.1981,-460.46603,"Curlin, Farr A",Medicine,39
1554,-38.188446,-1962.7646,"Mauro, Christian F.",Psychiatry,54
1555,-2586.3762,-513.4823,"Curtarolo, Stefano",Mechanical Engineering and Materials Science,37
1556,-940.57764,1557.1838,"Scales Jr., Charles Douglas",Surgery,68
1557,1375.0122,10.919083,"Wiener, John Samuel",Surgery,68
1558,-1355.9049,1662.1943,"Peterson, Andrew Charles",Surgery,68
1559,147.81403,-178.20013,"Ellestad, Sarah Catherine",Obstetrics and Gynecology,44
1560,-1371.2971,-1424.806,"Daley, Brendan",Fuqua School of Business,30
1561,885.2634,-1865.8973,"Dalvi, Samir R",Medicine,39
1562,1357.1602,1001.53455,"Meltzer, Eric Barrie",Medicine,39
1563,1457.9572,-283.79547,"Wolfe, Walter George",Surgery,68
1564,-402.0205,211.55856,"Darcey, Dennis J.",Community and Family Medicine,14
1565,730.5215,536.21747,"Darity Jr., William A.",Sanford School of Public Policy,61
1566,-35.607838,-28.602842,"Langdon, Scott Douglas",Immunology,33
1567,258.1251,2432.6626,"Dash, Rajesh Chandra",Pathology,47
1568,1174.905,1076.2534,"Friedman, Daphne Ruth",Medicine,39
1569,1363.5338,1360.4734,"Weinberg, Joe Brice",Medicine,39
1570,807.245,2321.406,"Stoecker, Maggie Marie",Pathology,47
1571,-1479.372,106.81155,"LU, JIANFENG",Mathematics,36
1572,941.1478,-2439.6694,"Daubert, Melissa Anne",Medicine,39
1573,-543.0743,448.34613,"Lugar, Patricia Lynne",Medicine,39
1574,1201.7101,674.0277,"Shofer, Scott Leigh",Medicine,39
1575,612.85223,310.0973,"Davis, Linda Lindsey",School of Nursing,63
1576,1926.2446,1168.5911,"Davis, Naomi O.",Psychiatry,54
1577,397.8135,1629.6799,"Dawson, Hana Nenicka",Neurology,43
1578,249.65318,1736.0759,"Kolls, Bradley Jason",Neurology,43
1579,-1126.3707,105.83479,"De Bellis, Michael Damingo",Psychiatry,54
1580,128.4956,2297.1257,"Gallentine, William Brian",Pediatrics,48
1581,34.16282,2553.755,"Mikati, Mohamad Abdul",Pediatrics,48
1582,-788.461,984.7992,"Rothman, Jennifer Ann",Pediatrics,48
1583,639.3008,-292.53577,"Zennadi, Rahima",Medicine,39
1584,715.9846,-2591.8127,"Tanabe, Paula J",School of Nursing,63
1585,-1604.4806,462.04065,"De Gagne, Jennie",School of Nursing,63
1586,227.95421,1250.5289,"Deak, Kristen Lee",Pathology,47
1587,-139.52597,951.985,"Horn, Sarah Rapisardo",Pathology,47
1588,-1024.6909,-64.627396,"Dear, Keith Brian Gordon",Duke Global Health Institute,21
1589,580.5606,-829.6233,"DeFrantz, Thomas",African and African American Studies,1
1590,-1164.6552,1337.9803,"DeFrate, Louis Edwin",Orthopaedics,46
1591,-1010.3205,1457.935,"Spritzer, Charles Edward",Radiology,58
1592,-1256.4905,1339.9236,"Taylor, Dean Curtis",Orthopaedics,46
1593,-467.72543,1254.9532,"Little, Dianne",Orthopaedics,46
1594,-1030.7313,883.24335,"Lee, Jaewoo",Surgery,68
1595,2112.8389,-705.8976,"DeLong, Elizabeth Ray",Biostatistics & Bioinformatics,9
1596,2388.695,-959.07983,"Dement, John McCray",Community and Family Medicine,14
1597,1894.3475,-873.4681,"Epling, Carol Ann",Community and Family Medicine,14
1598,87.9724,48.42609,"Lipscomb, Hester Johnstone",Community and Family Medicine,14
1599,171.99425,-250.78781,"Myers, Douglas Joseph",Community and Family Medicine,14
1600,42.488487,-26.778387,"Schoenfisch, Ashley Land",Community and Family Medicine,14
1601,1059.651,-757.9228,"Denardo, Scott Jeffrey",Medicine,39
1602,1117.3455,-594.0386,"Tcheng, James Enlou",Medicine,39
1603,-1743.9424,-912.4742,"Rodrigo, Allen G",Biology,7
1604,-1696.4509,-287.90802,"Derbyshire, Emily Rose",Chemistry,11
1605,-516.58344,-1628.9241,"Derouin, Anne Lynn",School of Nursing,63
1606,-1027.3799,-1359.0853,"Desai, Preyas S.",Fuqua School of Business,30
1607,-1444.8663,-1469.4325,"Purohit, Devavrat",Fuqua School of Business,30
1608,1785.023,92.1955,"Deshusses, Marc",Civil and Environmental Engineering,12
1609,-247.7638,-705.69135,"Deutsch, Sarah Jane",History,32
1610,-394.76428,1295.583,"Hochman, Daryl William",Surgery,68
1611,-91.010025,782.7741,"Shan, Siqing",Radiation Oncology,57
1612,498.6483,1781.7773,"Vollmer, Robin Tutt",Pathology,47
1613,-255.32349,1759.1655,"Li, Chuan-Yuan",Dermatology,18
1614,-304.35605,776.44574,"Kornbluth, Sally A.",Pharmacology & Cancer Biology,49
1615,-1444.4308,-1996.0275,"Stapleton, Heather M.",Environmental Sciences and Policy,28
1616,-1539.7977,43.356953,"Rittschof, Daniel",Marine Science and Conservation,35
1617,988.7912,450.83432,"DiBernardo, Louis Robert",Pathology,47
1618,1108.8678,824.6448,"Manson, Roberto Jose",Surgery,68
1619,823.6261,895.85944,"Provenzale, Dawn Tranchino",Medicine,39
1620,-1553.9005,-1122.6097,"Petes, Thomas Douglas",Molecular Genetics and Microbiology,40
1621,-728.5868,-1777.0238,"Dikolli, Shane S.",Fuqua School of Business,30
1622,-536.6853,-2235.9705,"Mayew, William J.",Fuqua School of Business,30
1623,-995.12164,1796.8136,"Dobbins III, James T.",Radiology,58
1624,-873.5993,1355.8011,"Ravin, Carl Eric",Radiology,58
1625,-910.93506,1464.9547,"Nolte, Loren W.",Electrical and Computer Engineering,26
1626,-404.28683,362.86374,"Godfrey, Devon James",Radiation Oncology,57
1627,944.95905,-1548.0447,"Lansford, Jennifer",Social Science Research Institute,65
1628,-502.97766,-65.781204,"Dolbow, John Everett",Civil and Environmental Engineering,12
1629,-430.38663,-220.6589,"Laursen, Tod A.",Mechanical Engineering and Materials Science,37
1630,-566.73944,-292.9978,"Wolever, Ruth Quillian",Psychiatry & Behavioral Sciences,55
1631,341.0239,1774.1094,"Dombrowski, Keith",Neurology,43
1632,1601.7344,-328.19553,"Donahue, Mark Paul",Medicine,39
1633,-191.67949,-486.98846,"Donahue, William Collins",Germanic Languages,31
1634,-605.5688,-322.3099,"Richardson, David C.",Biochemistry,6
1635,-610.35406,-113.81955,"Richardson, Jane Shelby",Biochemistry,6
1636,-1638.4346,-634.3442,"Mooney, Richard Daniel",Neurobiology,42
1637,1482.4641,888.7104,"Dong, Xinnian",Biology,7
1638,-1872.8872,-1309.8073,"Donohue, Kathleen",Biology,7
1639,1435.6764,959.7265,"Doolette, David John",Anesthesiology,2
1640,-171.3713,-688.06573,"Dorfman, Ariel",Literature,34
1641,1758.4559,-444.00327,"Simel, David Lee",Medicine,39
1642,1700.0514,363.82535,"Khouri, Michel Georges",Medicine,39
1643,344.22348,-1370.7839,"Dowell, Earl H.",Mechanical Engineering and Materials Science,37
1644,-513.8901,-227.46385,"Mann, Brian",Mechanical Engineering and Materials Science,37
1645,15.619839,-1197.1268,"Thomas, Jeffrey P.",Mechanical Engineering and Materials Science,37
1646,317.6857,-1453.4971,"Hall, Kenneth C.",Mechanical Engineering and Materials Science,37
1647,1017.12775,269.8166,"Dressman, Holly Kloos",Molecular Genetics and Microbiology,40
1648,1013.18115,364.40195,"Koh, James",Surgery,68
1649,1415.9413,1520.5334,"Page-Chartrand, Kristin Marie",Pediatrics,48
1650,678.9917,1241.5762,"Mahmood, Kamran",Medicine,39
1651,-1138.2554,376.9883,"Tokdar, Surya",Statistical Science,67
1652,-459.9096,-1528.4943,"George, Linda K.",Sociology,66
1653,237.02075,-1872.2863,"Vaupel, James Walton",Sanford School of Public Policy,61
1654,-1553.8422,-283.181,"Durrett, Richard Timothy",Mathematics,36
1655,-2446.4229,-438.56787,"Socolar, Joshua",Physics,51
1656,716.49365,-1497.7152,"Dvergsten, Jeffrey Arthur",Pediatrics,48
1657,-969.5081,-234.94624,"Dwyer, Christopher",Electrical and Computer Engineering,26
1658,-741.58966,-269.4542,"Lebeck, Alvin R.",Computer Science,15
1659,-1008.5108,-2002.9888,"Dyreng, Scott D.",Fuqua School of Business,30
1660,17.146843,1380.3761,"Merson, Michael H.",Medicine,39
1661,-9.449284,-241.05545,"Zhang, Zhiping",Medicine,39
1662,-1285.6906,835.02423,"Vinson, Emily Nicole",Radiology,58
1663,-358.14902,1118.3022,"Leithe, Linda Gray",Radiology,58
1664,791.7072,-298.74094,"Echols, Melvin Ray",Medicine,39
1665,-1493.1941,441.45255,"Edwards, Glenn Steven",Physics,51
1666,-271.1825,538.312,"Kiehart, Daniel P.",Biology,7
1667,-878.38367,-763.91406,"Egner, Tobias",Psychology and Neuroscience,56
1668,-1015.2717,-546.06274,"Schmajuk, Nestor A.",Psychology and Neuroscience,56
1669,-1410.6024,187.49931,"Heller, Katherine",Statistical Science,67
1670,-712.16125,174.46132,"Peterchev, Angel Vladimirov",Psychiatry & Behavioral Sciences,55
1671,-1326.9674,-335.3228,"Sommer, Marc A.",Biomedical Engineering,8
1672,-1674.4329,147.78046,"Eisbach, Shelly Sue",School of Nursing,63
1673,1185.5789,-158.07167,"Miller, Timothy Ellis",Anesthesiology,2
1674,-2077.9465,-799.03217,"Eisner, Martin",Romance Studies,60
1675,1546.2797,-500.31665,"El Husseini, Nada Kais",Neurology,43
1676,2525.1338,-431.25064,"Goldstein, Larry Bruce",Neurology,43
1677,-71.90031,-1152.5538,"Elbert-Avila, Katja Ingrid",Medicine,39
1678,-133.22037,-1112.8822,"Jones, Christopher",Medicine,39
1679,-3227.1626,2290.513,"Kuo, Anthony Nanlin",Ophthalmology,45
1680,-548.0906,264.52924,"Endow, Sharyn Anne",Cell Biology,10
1681,-1899.0219,-265.88602,"Engelhardt, Barbara",Biostatistics & Bioinformatics,9
1682,-1809.2722,-589.3544,"Gordan, Raluca Mihaela",Biostatistics & Bioinformatics,9
1683,-235.1744,757.3089,"Sopko, David Richard",Radiology,58
1684,1014.79205,2545.554,"Zenn, Michael Robert",Surgery,68
1685,749.71204,959.7341,"Leversedge, Fraser",Orthopaedics,46
1686,715.1761,1018.59094,"Ruch, David Simms",Orthopaedics,46
1687,-1643.0193,318.8855,"Osawa, Masaki",Cell Biology,10
1688,730.06396,-1010.86035,"Goldston, David Brian",Psychiatry,54
1689,-551.2952,-815.6135,"Schramm-Sapyta, Nicole Lewellyn",Psychiatry & Behavioral Sciences,55
1690,-1492.7816,-541.2609,"Suarez, Edward Charles",Psychiatry & Behavioral Sciences,55
1691,295.3387,-1227.7709,"Tucci, Debara Lyn",Surgery,68
1692,80.62135,-1138.9438,"Woodard, Charles",Surgery,68
1693,584.1254,-447.22977,"Freiberger, John Jacob",Anesthesiology,2
1694,-2987.885,197.40593,"Etkin, Jordan F",Fuqua School of Business,30
1695,306.3674,1595.6871,"Eucker, Stephanie Ann",Surgery,68
1696,723.2306,-1315.4648,"Everett, Christine M",Community and Family Medicine,14
1697,138.51967,846.9354,"Farkas, Linda",Surgery,68
1698,-2119.7266,868.69684,"Schuman, Stefanie Gail",Ophthalmology,45
1699,-563.66534,-40.17255,"Maradiaga Panayotti, Gabriela Muriel",Pediatrics,48
1700,-3414.8086,2363.5896,"Jaffe, Glenn Jay",Ophthalmology,45
1701,702.00635,181.74326,"Setji, Tracy Lynn",Medicine,39
1702,-2768.4646,1659.5642,"Fekrat, Sharon",Ophthalmology,45
1703,-2652.281,1498.8951,"Postel, Eric Attila",Ophthalmology,45
1704,-1017.6261,-662.49133,"Feld, Jody Ann",Community and Family Medicine,14
1705,-2348.1458,-669.2724,"Fellin, Luciana",Romance Studies,60
1706,538.79645,170.83688,"Grotegut, Chad Aaron",Obstetrics and Gynecology,44
1707,1365.8508,165.83586,"Leppert, Phyllis Carolyn",Obstetrics and Gynecology,44
1708,-1306.998,-1774.2002,"Ferguson, P. Lee",Civil and Environmental Engineering,12
1709,-203.66663,-1235.7788,"Seidler, Frederic J.",Pharmacology & Cancer Biology,49
1710,-134.90366,-1193.0284,"Slotkin, Theodore Alan",Pharmacology & Cancer Biology,49
1711,-1973.1654,-766.3538,"Fernholz, Fernando R.",Sanford School of Public Policy,61
1712,-987.2076,1630.7922,"Ferrandino, Michael Nicolo",Surgery,68
1713,981.8941,-1908.0448,"Rampersaud Jr., Edward N",Surgery,68
1714,1312.0511,-236.59665,"McKellar, Mehri Sadri",Medicine,39
1715,899.43506,139.34686,"Pickup, David James",Molecular Genetics and Microbiology,40
1716,-126.65398,-1364.8292,"Frothingham, Richard",Medicine,39
1717,-819.80963,5.0747924,"Ferrari, Silvia",Mechanical Engineering and Materials Science,37
1718,-674.00256,-30.63156,"Henriquez, Craig S.",Biomedical Engineering,8
1719,-606.71564,-376.2662,"VanDongen, Antonius M. J.",Pharmacology & Cancer Biology,49
1720,-1027.3611,-745.52673,"Ferraro, Thomas J.",English,27
1721,-1016.8413,-860.349,"Ferreira, Paulo Alexandre",Ophthalmology,45
1722,-835.448,-1233.6274,"Field, Erica Marie",Economics,24
1723,294.44174,1415.9187,"Filomena, Carol Ann",Pathology,47
1724,1184.2792,1206.154,"Fischer, Bernard Martin",Pediatrics,48
1725,1673.3695,1027.3588,"Sunday, Mary Elizabeth Anne",Pathology,47
1726,1241.2898,1131.9242,"Walker, Julia K.L.",School of Nursing,63
1727,-1908.1838,-683.1391,"Greenberg, Joel Alter",Electrical and Computer Engineering,26
1728,177.91539,-1389.4181,"Fish, Laura Jane",Community and Family Medicine,14
1729,493.31995,244.42354,"Garst, Jennifer Lynn",Medicine,39
1730,775.13354,1485.7179,"Kelley, Michael John",Medicine,39
1731,-1403.9255,393.72226,"Haque, Mahfuzul",Medicine,39
1732,-4002.5862,463.15988,"Kay, Aaron Charles",Fuqua School of Business,30
1733,-2901.519,123.51495,"Flanagan Jr., Owen",Philosophy,50
1734,1242.4,-10.233114,"Kertai, Miklos David",Anesthesiology,2
1735,1076.5336,320.45355,"Ibarra Drendall, Catherine",Medicine,39
1736,526.6956,-178.5217,"Stouder, April Loehmer",Community and Family Medicine,14
1737,1861.7625,1103.2114,"Gbadegesin, Rasheed Adebayo",Pediatrics,48
1738,1057.626,-1736.1978,"Rabinovich, Consuelo Egla Diana",Pediatrics,48
1739,411.68384,-1313.4976,"Forman, Leslie M.",Psychiatry & Behavioral Sciences,55
1740,-2512.1736,147.13945,"Forte, Maurizio",Classical Studies,13
1741,-135.3511,-1450.384,"Forward, Richard B.",Marine Science and Conservation,35
1742,1163.9124,-1940.9937,"Foster, Mary Helen",Medicine,39
1743,1111.4034,1589.531,"Que, Loretta Georgina",Medicine,39
1744,1623.5509,967.4451,"Zhou, Shutang",Pathology,47
1745,-945.4221,-1329.1993,"Fox, Donald T",Pharmacology & Cancer Biology,49
1746,-1177.5106,-1573.9966,"Francis, Jennifer",Fuqua School of Business,30
1747,-1154.941,-1674.3665,"Olsson, Per",Fuqua School of Business,30
1748,-1190.3943,-1394.7186,"Schipper, Katherine",Fuqua School of Business,30
1749,2092.1238,1448.2814,"Frank, Michael M.",Pediatrics,48
1750,1972.4636,1245.3167,"Jiang, Haixiang",Pediatrics,48
1751,-239.63814,-1846.1709,"Frankenberg, Elizabeth",Sanford School of Public Policy,61
1752,290.4063,-291.1898,"Thomas, Duncan",Economics,24
1753,-951.1828,916.0161,"Frank-Ito, Dennis Onyeka",Surgery,68
1754,-1014.95416,-297.96176,"Franks, Kevin Michael",Neurobiology,42
1755,-2109.076,351.85538,"Franz, Katherine J.",Chemistry,11
1756,730.12537,-420.84714,"Fras, Anne Marie",Anesthesiology,2
1757,272.88712,-1958.0565,"Leary, Mark Richard",Psychology and Neuroscience,56
1758,645.598,-523.9878,"Fraser, Matthew Oliver",Surgery,68
1759,439.23853,-622.5955,"Frederick, Heather Jane",Anesthesiology,2
1760,575.1003,-550.7237,"Taekman, Jeffrey Marc",Anesthesiology,2
1761,1314.4761,52.321518,"Routh, Jonathan Charles",Surgery,68
1762,195.87634,322.89124,"Freedman, Neil Jonathan",Medicine,39
1763,398.86624,253.11531,"Zhang, Lisheng",Medicine,39
1764,-575.64465,391.29102,"Vigna, Steven R.",Cell Biology,10
1765,313.65042,-130.19893,"McGraw, Thomas Anthony",Surgery,68
1766,513.9313,-36.321545,"Stolp, Bryant Walter",Anesthesiology,2
1767,679.826,-100.03101,"Schneider, Susan Moeller",School of Nursing,63
1768,583.2085,14.813761,"Lee, Sunhee",Medicine,39
1769,-240.042,42.095108,"Fry, Brendan C",Mathematics,36
1770,596.2445,-2038.3403,"Zucker, Nancy Lee",Psychiatry,54
1771,-2793.128,-259.75073,"Fulkerson, Mary M.",Divinity School,20
1772,513.7613,37.796978,"Furtado, Gustavo PT",Romance Studies,60
1773,-824.3604,1218.0454,"Gaede, Jane Taylor",Pathology,47
1774,-262.89392,1511.6978,"McConkie-Rosell, Allyn",Pediatrics,48
1775,-175.61363,1564.4541,"McDonald, Marie Theresa",Pediatrics,48
1776,928.13776,704.572,"Gaillard, Stephanie L",Medicine,39
1777,205.86098,1953.6898,"Kansagra, Sujay Mansukhlal",Pediatrics,48
1778,1055.1613,972.1965,"Lewis Jr., Darrell Vincent",Pediatrics,48
1779,86.419266,2083.6487,"McNamara Sr., James O'Connell",Neurobiology,42
1780,177.47083,1792.9215,"Sinha, Saurabh Ranjan",Neurology,43
1781,382.0468,41.664093,"Klein, Stephen Matthew",Anesthesiology,2
1782,374.29605,40.521385,"Melton, M. Stephen",Anesthesiology,2
1783,1648.1014,-155.16486,"MacLeod, David Brett",Anesthesiology,2
1784,1087.7052,27.00924,"Tucker, Marcy Schwartz",Anesthesiology,2
1785,-241.46744,-95.225464,"Nielsen, Karen Cristina",Anesthesiology,2
1786,-846.5289,92.136345,"Gandhi, Parag D",Ophthalmology,45
1787,-2092.4802,-563.35864,"Gao, Haiyan",Physics,51
1788,-18.866436,264.36758,"Liu, Jian-Guo",Physics,51
1789,-1966.803,-440.4869,"Howell, Calvin R.",Physics,51
1790,-895.5719,427.0901,"Hardaker Jr., William Thomas",Orthopaedics,46
1791,-510.36618,925.4147,"Garrigues, Grant Edward",Orthopaedics,46
1792,-2618.5188,-388.76114,"GASPAROVIC, ELLEN KATHERINE",Mathematics,36
1793,-2347.017,-455.015,"Venakides, Stephanos",Mathematics,36
1794,-590.7589,-227.7471,"Gavin, Henri P.",Civil and Environmental Engineering,12
1795,-1019.11066,243.82144,"Reiter, Jerome P.",Statistical Science,67
1796,159.61816,1880.0472,"Muir, Andrew Joseph",Medicine,39
1797,557.29767,1608.0648,"George, Stephen L.",Biostatistics & Bioinformatics,9
1798,-328.48602,-758.0679,"McEvoy, Joseph Patrick",Psychiatry & Behavioral Sciences,55
1799,123.35082,2708.9814,"Roggli, Victor Louis",Pathology,47
1800,910.18896,-2574.323,"Ossmann, Eric William",Surgery,68
1801,-1293.6759,-2545.5957,"Gereffi, Gary",Sociology,66
1802,-1279.0797,-1453.3734,"Gervais, Simon",Fuqua School of Business,30
1803,301.53745,-208.10143,"Gesty-Palmer, Diane",Medicine,39
1804,-2404.1309,-23.858267,"Getz, Jayce Robert",Mathematics,36
1805,210.75137,93.31918,"Gheith, Jehanne",Slavic and Eurasian Studies,64
1806,-278.0307,-473.3626,"Gibson, Joshua",Art of the Moving Image,4
1807,304.58807,239.24374,"Ginsberg, Brian",Anesthesiology,2
1808,-2562.6833,256.98993,"Simmons, Leigh Ann",School of Nursing,63
1809,-613.8933,-1873.4838,"Glander, Kenneth Earl",Evolutionary Anthropology,29
1810,-930.3575,-1149.7617,"Taylor, Andrea Beth",Community and Family Medicine,14
1811,-890.8726,24.88248,"Glass, Jeffrey",Electrical and Computer Engineering,26
1812,-2875.7153,-354.34097,"Goknar, Erdag",Slavic and Eurasian Studies,64
1813,503.33456,-2106.7104,"Gold, Deborah T.",Psychiatry & Behavioral Sciences,55
1814,2009.6252,175.17445,"Goldberg, Joel Steven",Anesthesiology,2
1815,-873.4486,-261.89935,"Golden, Jay",Earth and Ocean Sciences,23
1816,-78.82121,-1060.5028,"Goldman, Shalom Lawrence",Religious Studies,59
1817,604.9953,624.12616,"Goldner, Richard Douglas",Orthopaedics,46
1818,1851.4105,1220.9354,"Todd, Jamie Lynn",Medicine,39
1819,139.01471,1605.5898,"He, Xiao-Ping",Neurology,43
1820,-768.7694,-1556.4978,"Silver, Debra Lynn",Molecular Genetics and Microbiology,40
1821,-2010.8765,-888.8944,"Gonzalez, Jose M.",Classical Studies,13
1822,-207.03969,977.99554,"Yuan, Fan",Biomedical Engineering,8
1823,-1839.5089,-896.9632,"Goodacre, Mark S.",Religious Studies,59
1824,-1178.9218,645.6021,"Reiman, Michael Patrick",Community and Family Medicine,14
1825,705.5987,-1807.9226,"Gordon, David Charles",Surgery,68
1826,-1301.8956,-2440.167,"Murray, Brian",Environmental Sciences and Policy,28
1827,-836.2629,-931.36755,"Goss, Kristin Anne",Sanford School of Public Policy,61
1828,-726.9241,-1424.1173,"Grabowski, Henry G.",Economics,24
1829,-611.42865,-2177.4167,"Graham, John R.",Fuqua School of Business,30
1830,-683.6832,-2111.588,"Harvey, Campbell R.",Fuqua School of Business,30
1831,-838.84106,-2026.4417,"Puri, Manju",Fuqua School of Business,30
1832,-768.6299,-50.777668,"Grandl, Jorg",Neurobiology,42
1833,-1122.024,-973.5712,"Granek, Joshua Aaron",Biostatistics & Bioinformatics,9
1834,-1368.8273,-1113.2147,"Magwene, Paul Mitaari",Biology,7
1835,1845.4053,-217.94334,"Mills, James Steven",Medicine,39
1836,-158.13196,409.24826,"Grant, Augustus Oliver",Medicine,39
1837,1572.0256,884.20245,"Gray, Alice Lee",Medicine,39
1838,-212.92923,113.14141,"Green, Deanna Mae",Pediatrics,48
1839,2020.1456,1131.2366,"Greenberg, Arthur",Medicine,39
1840,1113.71,120.84868,"Greenblatt, Lawrence Howard",Medicine,39
1841,1091.2275,242.99368,"Zipkin, Daniella Ann",Medicine,39
1842,1152.1774,-320.09967,"Greene, Nathaniel Howard",Anesthesiology,2
1843,209.89632,-323.28134,"Greenfield Jr., Joseph Cholmondeley",Medicine,39
1844,188.42967,2373.7214,"Greenleaf, Arno Lee",Biochemistry,6
1845,564.8919,783.425,"Greenup, Rachel Adams",Surgery,68
1846,732.84564,706.2183,"Mackey, Aimee Marlena",Surgery,68
1847,-720.5145,-655.797,"Lausier, Evangeline R.",Medicine,39
1848,-1139.6971,22.52705,"Smoski, Moria Joy",Psychiatry & Behavioral Sciences,55
1849,855.5282,-247.60721,"Nilsson Jr., Kent Ronald",Medicine,39
1850,1242.0879,-1356.467,"Groh, Jennifer M.",Psychology and Neuroscience,56
1851,528.3278,-1924.4535,"Merwin, Rhonda M",Psychiatry & Behavioral Sciences,55
1852,-124.87231,329.96823,"Roy, Lance Atlas",Anesthesiology,2
1853,-1594.0433,-964.0557,"Grosz, Elizabeth",Women's Studies,71
1854,-1261.0217,-576.1848,"Hsieh, Tao-shih",Biochemistry,6
1855,-514.86945,-89.95759,"Lee, Seok-Yong",Biochemistry,6
1856,-1239.7554,-742.7166,"Liedtke, Wolfgang Bernhard",Neurology,43
1857,-1281.9794,-814.0694,"Wang, Fan",Neurobiology,42
1858,1630.1636,2049.9172,"Lo, Donald Ching-Tze",Neurobiology,42
1859,737.83466,627.5653,"Yu, Yen-Rei Andrea",Medicine,39
1860,65.176186,250.23947,"Guo, Hongtao",Surgery,68
1861,-859.59106,955.74756,"Gustafson, Michael",Electrical and Computer Engineering,26
1862,-1012.8778,1321.2822,"Huettel, Lisa Gresham",Electrical and Computer Engineering,26
1863,-792.78094,892.1549,"Nadeau, Joseph C.",Civil and Environmental Engineering,12
1864,-852.8065,1043.525,"Schaad, David E.",Civil and Environmental Engineering,12
1865,527.07056,584.0489,"Rowell, Jennifer Voigt",Medicine,39
1866,-1283.0245,527.1297,"Gwyther, Lisa Pepper",Psychiatry & Behavioral Sciences,55
1867,-1445.9174,-951.2072,"Haase, Steven B.",Biology,7
1868,-206.37733,-1323.5149,"Olufolabi, Adeyemi John",Anesthesiology,2
